City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
538,Marovoay,-16.1,46.6333,86.14,86,96,3.76,MG,2022-02-07 05:05:03,Rain
539,Pochutla,15.7432,-96.4661,76.82,80,0,3.13,MX,2022-02-07 05:05:04,Clear
540,Toyooka,35.5333,134.8333,38.28,95,100,0.81,JP,2022-02-07 05:05:04,Clouds
541,Correia Pinto,-27.5847,-50.3611,52.29,93,26,0.72,BR,2022-02-07 05:05:05,Clouds
542,Bongandanga,1.5,21.05,66.02,45,100,1.86,CD,2022-02-07 05:05:06,Clouds
543,Srednekolymsk,67.45,153.6833,-30.78,99,26,0.89,RU,2022-02-07 05:05:06,Clouds
544,Honiara,-9.4333,159.95,85.23,73,100,8.32,SB,2022-02-07 05:01:01,Clouds
545,San Policarpo,12.1791,125.5072,80.71,80,70,17.31,PH,2022-02-07 05:05:07,Clouds
546,Qandala,11.472,49.8728,76.14,57,26,5.73,SO,2022-02-07 05:05:07,Clouds
547,Waddan,29.1614,16.139,53.94,28,88,6.42,LY,2022-02-07 05:05:08,Clouds
548,Bella Union,-30.2752,-57.6007,60.39,52,0,5.26,UY,2022-02-07 05:05:09,Clear
549,Hoi An,15.8794,108.335,82.36,76,89,4.34,VN,2022-02-07 05:05:09,Clouds
550,Pafos,34.7667,32.4167,46.24,93,0,6.91,CY,2022-02-07 05:05:10,Clear
551,Coihaique,-45.5752,-72.0662,59.61,82,0,4.61,CL,2022-02-07 05:05:10,Clear
552,San-Pedro,4.7485,-6.6363,78.26,84,100,4.7,CI,2022-02-07 05:01:14,Clouds
553,Saint-Pierre,-21.3393,55.4781,82.08,69,0,4.61,RE,2022-02-07 05:03:26,Clear
554,Miri,4.4148,114.0089,83.17,75,99,5.03,MY,2022-02-07 05:05:11,Clouds
555,Ciudad Bolivar,8.1222,-63.5497,76.59,80,38,12.64,VE,2022-02-07 05:02:29,Clouds
556,Lagoa,39.05,-27.9833,59.49,83,6,16.51,PT,2022-02-07 05:06:12,Clear
557,Laguna De Perlas,12.3429,-83.6712,74.46,77,0,8.34,NI,2022-02-07 05:06:13,Clear
558,Rawson,-43.3002,-65.1023,62.92,55,0,16.58,AR,2022-02-07 05:03:09,Clear
559,Mizoch,50.4,26.15,37.24,90,100,14.38,UA,2022-02-07 05:06:13,Clouds
560,Mitsamiouli,-11.3847,43.2844,82.06,79,71,12.1,KM,2022-02-07 05:06:14,Rain
561,Dukat,62.55,155.55,-7.76,71,10,1.3,RU,2022-02-07 05:06:14,Clear
562,Tyrma,50.0833,132.1667,4.84,81,100,2.46,RU,2022-02-07 05:06:14,Clouds
563,Sao Jose Da Coroa Grande,-8.8978,-35.1478,79.3,71,70,4.54,BR,2022-02-07 05:06:15,Clouds
564,Stochov,50.1463,13.9635,34.36,90,92,20.22,CZ,2022-02-07 05:06:15,Clouds
565,Springbok,-29.6643,17.8865,72.43,42,0,4.18,ZA,2022-02-07 05:06:16,Clear
566,Arsenyev,44.1631,133.2733,14.99,67,100,7.16,RU,2022-02-07 05:05:36,Clouds
567,Xiuyan,40.2928,123.2744,30.38,30,80,5.53,CN,2022-02-07 05:06:16,Clouds
568,Nadym,65.5333,72.5167,-10.98,100,95,9.8,RU,2022-02-07 05:06:17,Clouds
569,Manta,-0.95,-80.7333,74.98,88,40,1.14,EC,2022-02-07 05:06:17,Clouds
570,Vigrestad,58.5667,5.7,38.88,74,41,34.58,NO,2022-02-07 05:06:18,Clouds
571,Fort Nelson,58.8053,-122.7002,21.36,90,96,2.82,CA,2022-02-07 05:01:23,Clouds
572,Hobyo,5.3505,48.5268,78.35,65,97,21.65,SO,2022-02-07 05:05:10,Clouds
573,Baie-Comeau,49.2168,-68.1489,12.2,79,100,8.05,CA,2022-02-07 05:01:36,Snow
574,Udachnyy,66.4167,112.4,-11.29,94,99,4.81,RU,2022-02-07 05:06:19,Clouds
575,Marakkanam,12.2,79.95,80.56,61,55,7.74,IN,2022-02-07 05:06:20,Clouds
576,Cururupu,-1.8283,-44.8683,74.39,96,100,2.53,BR,2022-02-07 05:06:21,Clouds
577,Namatanai,-3.6667,152.4333,85.01,70,100,7.92,PG,2022-02-07 05:06:21,Clouds
578,Bilma,18.6853,12.9164,55.51,18,0,8.7,NE,2022-02-07 05:06:22,Clear
579,Tevaitoa,-16.7833,-151.5,81.07,75,63,21.14,PF,2022-02-07 05:06:22,Rain
580,Sanming,26.2486,117.6186,51.66,98,94,2.86,CN,2022-02-07 05:06:22,Rain
581,Kutulik,53.3508,102.7839,18.59,84,97,4.05,RU,2022-02-07 05:06:23,Clouds
582,Santa Helena De Goias,-17.8136,-50.5969,69.85,96,98,2.73,BR,2022-02-07 05:06:23,Clouds
583,Okha,53.5739,142.9478,6.15,94,100,22.59,RU,2022-02-07 05:06:24,Snow
584,Sobolevo,54.4299,31.8996,29.86,95,100,14.92,RU,2022-02-07 05:06:25,Clouds
585,Kyren,51.6828,102.1408,22.5,75,77,1.34,RU,2022-02-07 05:06:25,Clouds
586,Ahuimanu,21.4447,-157.8378,74.91,73,40,5.01,US,2022-02-07 05:06:26,Clouds
587,Kieta,-6.2167,155.6333,85.6,73,100,10.94,PG,2022-02-07 05:06:26,Rain
588,Calvinia,-31.4707,19.776,74.48,35,0,3.24,ZA,2022-02-07 05:06:27,Clear
589,Konstantinovskiy,57.8301,39.5899,17.31,99,94,5.79,RU,2022-02-07 05:06:27,Clouds
590,Vardo,70.3705,31.1107,21.4,82,48,20.38,NO,2022-02-07 05:06:28,Clouds
591,Ridgetown,42.4334,-81.8998,24.67,91,50,10.22,CA,2022-02-07 05:06:28,Clouds
592,Eyl,7.9803,49.8164,77.2,66,100,18.48,SO,2022-02-07 05:06:28,Clouds
593,Tongliao,43.6125,122.2653,27.41,71,2,9.73,CN,2022-02-07 05:06:29,Clear
594,Fujin,47.26,132.0322,10.38,81,64,10.27,CN,2022-02-07 05:05:18,Clouds
595,Warrnambool,-38.3833,142.4833,87.82,55,0,14.74,AU,2022-02-07 05:06:30,Clear
596,Kokstad,-30.5472,29.4241,59.92,85,1,3.33,ZA,2022-02-07 05:06:30,Clear
597,Falavarjan,32.5553,51.5097,22.21,40,0,4.83,IR,2022-02-07 05:06:31,Clear
598,Sao Benedito Do Rio Preto,-3.3336,-43.5283,72.07,99,53,2.08,BR,2022-02-07 05:06:31,Clouds
599,Taonan,45.3333,122.7833,20.32,67,1,5.5,CN,2022-02-07 05:06:32,Clear
600,Saint-Louis,16.3333,-15.0,73.24,12,0,9.15,SN,2022-02-07 05:06:32,Clear
601,Guadalajara,20.6667,-103.3333,64.17,34,75,8.05,MX,2022-02-07 05:03:10,Clouds
602,Kazachka,53.3644,38.0694,25.07,95,98,11.41,RU,2022-02-07 05:07:33,Snow
603,Waianae,21.4434,-158.1859,75.15,69,75,0.0,US,2022-02-07 05:07:33,Clouds
604,Herzogenburg,48.2905,15.7314,44.1,85,100,18.03,AT,2022-02-07 05:07:34,Rain
605,Port Hardy,50.6996,-127.4199,47.75,91,100,15.26,CA,2022-02-07 05:03:41,Rain
606,Manokwari,-0.8667,134.0833,82.76,69,79,7.34,ID,2022-02-07 05:07:34,Clouds
607,Basqal,40.7552,48.391,27.12,36,13,5.77,AZ,2022-02-07 05:07:35,Clouds
608,Imbituba,-28.24,-48.6703,75.09,81,60,5.57,BR,2022-02-07 05:07:36,Clouds
609,Sembe,1.6481,14.5806,65.21,38,26,1.07,CG,2022-02-07 05:07:36,Clouds
610,Inta,66.0317,60.1659,9.9,85,100,4.23,RU,2022-02-07 05:07:36,Clouds
611,Kanniyakumari,8.0833,77.5667,83.08,58,74,14.27,IN,2022-02-07 05:06:02,Clouds
612,Mamit,23.9333,92.4833,65.23,56,20,5.75,IN,2022-02-07 05:07:37,Haze
613,Ati,13.2154,18.3353,60.31,17,1,10.94,TD,2022-02-07 05:07:38,Clear
614,Rehoboth,-23.3167,17.0833,67.48,72,99,9.51,NA,2022-02-07 05:07:38,Rain
615,Pitimbu,-7.4706,-34.8086,75.79,73,8,7.05,BR,2022-02-07 05:07:39,Clear
616,Tokur,53.1333,132.9,1.04,79,88,1.23,RU,2022-02-07 05:07:39,Clouds
617,Muscat,23.6139,58.5922,69.82,56,0,16.69,OM,2022-02-07 05:06:46,Clear
618,Bilibino,68.0546,166.4372,-13.77,77,20,4.79,RU,2022-02-07 05:07:33,Clouds
619,Bagacay,12.9821,124.1415,81.88,76,90,13.89,PH,2022-02-07 05:07:40,Clouds
620,Nanortalik,60.1432,-45.2371,17.06,76,100,55.19,GL,2022-02-07 05:04:13,Clouds
621,Lagos,6.5833,3.75,72.68,96,21,1.28,NG,2022-02-07 05:07:04,Clouds
622,Yueyang,29.3333,113.0919,34.59,99,100,9.55,CN,2022-02-07 05:07:41,Clouds
623,Verkh-Usugli,52.7,115.1667,14.59,68,28,1.28,RU,2022-02-07 05:07:42,Clouds
624,Humberto De Campos,-2.5983,-43.4611,75.06,93,47,3.89,BR,2022-02-07 05:07:42,Clouds
625,Floro,61.5996,5.0328,39.96,81,40,19.57,NO,2022-02-07 05:07:43,Clouds
626,Hambantota,6.1241,81.1185,82.74,74,40,5.75,LK,2022-02-07 05:07:43,Clouds
627,Nome,64.5011,-165.4064,-9.33,59,0,16.11,US,2022-02-07 05:07:44,Clear
628,Wuwei,37.9281,102.6414,19.2,72,79,4.9,CN,2022-02-07 05:07:44,Clouds
629,Ivisan,11.5217,122.6908,83.77,65,56,12.01,PH,2022-02-07 05:07:45,Clouds
630,Yarega,63.4354,53.5765,13.84,90,100,8.05,RU,2022-02-07 05:07:45,Clouds
631,Sioux Lookout,50.1001,-91.917,-11.45,100,80,4.09,CA,2022-02-07 05:04:17,Clouds
632,Jijiang,29.2906,106.2542,45.5,80,100,8.34,CN,2022-02-07 05:07:46,Clouds
633,Taltal,-25.4,-70.4833,64.92,84,4,0.96,CL,2022-02-07 05:07:46,Clear
634,Lethem,3.3803,-59.7968,76.24,81,99,10.27,GY,2022-02-07 05:07:47,Clouds
635,Keflavik,64.0049,-22.5624,34.23,100,100,56.39,IS,2022-02-07 05:07:48,Snow
636,Olafsvik,64.8945,-23.7142,34.45,94,100,47.85,IS,2022-02-07 05:07:48,Snow
637,Iralaya,15.0,-83.2333,73.24,72,4,7.16,HN,2022-02-07 05:07:49,Clear
638,Yulara,-25.2406,130.9889,94.84,16,0,12.66,AU,2022-02-07 05:07:49,Clear
639,Wageningen,51.9667,5.6667,42.93,79,75,16.11,NL,2022-02-07 05:05:03,Clouds
640,Rio Grande,-32.035,-52.0986,59.11,61,0,15.48,BR,2022-02-07 05:07:50,Clear
641,Tuy Hoa,13.0833,109.3,78.6,79,63,8.19,VN,2022-02-07 05:03:55,Clouds
642,Gberia Fotombu,9.8833,-11.1667,66.11,20,8,0.45,SL,2022-02-07 05:07:50,Clear
643,Nouadhibou,20.931,-17.0347,64.71,78,96,11.36,MR,2022-02-07 05:07:51,Clouds
644,Marawi,7.9986,124.2928,73.65,52,66,7.54,PH,2022-02-07 05:03:40,Clouds
645,Jinhua,29.1078,119.6547,34.32,100,100,0.94,CN,2022-02-07 05:07:52,Snow
